date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:42	131822/131822	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-202ee%22	https://htmlstream.com/space/assets/img/900x545/img14.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img14.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:42	1575/1575	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202022%2020:39:40%20GMT	https://htmlstream.com/space/snippets/hero-careers-single.html	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/snippets/hero-careers-single.html	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:44	282736/282736	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-45070%22	https://htmlstream.com/space/assets/img/900x545/img15.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img15.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:44	32829/32829	---M--	200	added ('OK')	text/html	etag:%226236d1ea-803d%22	https://htmlstream.com/space/snippets/hero-hire-us.html	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/snippets/hero-hire-us.html	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:45	37724/37724	---M--	200	added ('OK')	text/html	etag:%226236d1ea-935c%22	https://htmlstream.com/space/snippets/hero-contacts.html	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/snippets/hero-contacts.html	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:45	173611/173611	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-2a62b%22	https://htmlstream.com/space/assets/img/900x545/img16.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img16.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:46	141641/141641	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-22949%22	https://htmlstream.com/space/assets/img/900x545/img17.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img17.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:46	33724/33724	---M--	200	added ('OK')	text/html	etag:%226236d1ea-83bc%22	https://htmlstream.com/space/snippets/hero-portfolio-modern.html	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/snippets/hero-portfolio-modern.html	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:47	31594/31594	---M--	200	added ('OK')	text/html	etag:%226236d1ea-7b6a%22	https://htmlstream.com/space/snippets/hero-portfolio-case-study.html	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/snippets/hero-portfolio-case-study.html	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:47	117661/117661	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-1cb9d%22	https://htmlstream.com/space/assets/img/900x545/img18.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img18.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:48	266081/266081	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-40f61%22	https://htmlstream.com/space/assets/img/900x545/img19.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img19.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:49	36362/36362	---M--	200	added ('OK')	text/html	etag:%226236d1ea-8e0a%22	https://htmlstream.com/space/snippets/hero-coming-soon.html	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/snippets/hero-coming-soon.html	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:49	299357/299357	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-4915d%22	https://htmlstream.com/space/assets/img/900x545/img20.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img20.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:51	31552/31552	---M--	200	added ('OK')	text/html	etag:%226236d1ea-7b40%22	https://htmlstream.com/space/snippets/hero-blog-classic.html	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/snippets/hero-blog-classic.html	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:51	166529/166529	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-28a81%22	https://htmlstream.com/space/assets/img/900x545/img21.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img21.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:52	214959/214959	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-347af%22	https://htmlstream.com/space/assets/img/900x545/img22.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/900x545/img22.jpg	(from https://htmlstream.com/space/snippets/hero-sections.html)
21:39:54	16431/16431	---M--	200	added ('OK')	image/svg+xml	etag:%226236d1ea-402f%22	https://htmlstream.com/space/assets/svg/components/shape-9.svg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/svg/components/shape-9.svg	(from https://htmlstream.com/space/snippets/features-general.html)
21:39:54	140851/140851	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-22633%22	https://htmlstream.com/space/assets/img/800x500/img10.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/800x500/img10.jpg	(from https://htmlstream.com/space/snippets/features-general.html)
21:39:55	166048/166048	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-288a0%22	https://htmlstream.com/space/assets/img/800x500/img2.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/800x500/img2.jpg	(from https://htmlstream.com/space/snippets/features-general.html)
21:39:55	1575/1575	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202022%2020:39:53%20GMT	https://htmlstream.com/space/assets/svg/illustrations/oc-growth.svg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/svg/illustrations/oc-growth.svg	(from https://htmlstream.com/space/snippets/cta.html)
21:39:58	498147/498147	---M--	200	added ('OK')	image/jpeg	etag:%226236d1ea-799e3%22	https://htmlstream.com/space/assets/img/950x950/img3.jpg	C:/My%20Web%20Sites/main%20Landing/htmlstream.com/space/assets/img/950x950/img3.jpg	(from https://htmlstream.com/space/snippets/features-general.html)
